,date,mintemp,maxtemp,rainfall,dir_maxgust,spd_maxgust,time_maxgust,9am_temp,9am_rh,9am_wd,9am_ws,9am_mslp,3pm_temp,3pm_rh,3pm_wd,3pm_ws,3pm_mslp,pm25,pm10,o3,no2,so2,co
129,2014-05-11,10.0,19.3,0.0,WNW,35.0,11:21:00,13.3,93.0,WNW,13.0,1023.9,19.0,63.0,W,13.0,1024.1,26.0,12.0,13.0,9.0,5.0,2.0
130,2014-05-12,7.3,18.2,0.2,NNE,13.0,14:27:00,9.9,95.0,NW,4.0,1031.2,16.9,66.0,NE,9.0,1028.9,26.0,15.0,15.0,13.0,1.0,3.0
131,2014-05-13,5.6,20.3,0.0,NW,31.0,11:47:00,12.9,93.0,NNW,7.0,1028.4,19.3,49.0,NW,13.0,1025.7,26.0,23.0,14.0,15.0,1.0,3.0
132,2014-05-14,5.1,21.9,0.0,NNW,30.0,14:05:00,11.4,93.0,N,7.0,1025.3,20.9,38.0,NW,17.0,1021.3,26.0,27.0,16.0,7.0,2.0,1.0
133,2014-05-15,11.3,24.9,0.0,NNW,44.0,12:42:00,17.5,60.0,N,13.0,1020.6,23.9,38.0,NNW,28.0,1017.6,26.0,25.0,15.0,8.0,2.0,2.0
134,2014-05-16,10.6,25.3,0.2,NNW,41.0,13:08:00,16.1,66.0,NNW,6.0,1024.2,24.2,34.0,NNW,22.0,1022.0,26.0,25.0,16.0,6.0,2.0,2.0
135,2014-05-17,12.5,23.3,0.0,NNW,39.0,13:29:00,16.9,63.0,Calm,0.0,1024.0,22.8,39.0,NW,17.0,1020.8,26.0,19.0,14.0,6.0,2.0,1.0
136,2014-05-18,13.4,23.5,0.0,WNW,35.0,12:56:00,15.9,82.0,NE,11.0,1022.2,21.9,50.0,NNW,7.0,1020.1,26.0,18.0,13.0,8.0,2.0,1.0
137,2014-05-19,15.9,23.6,0.0,NNW,43.0,16:49:00,18.4,56.0,NW,13.0,1019.8,22.9,44.0,NW,17.0,1016.7,26.0,20.0,14.0,6.0,2.0,2.0
138,2014-05-20,12.9,20.6,0.6,WNW,43.0,11:01:00,15.9,73.0,NW,11.0,1019.2,17.9,75.0,WSW,20.0,1018.8,26.0,11.0,9.0,11.0,1.0,2.0
139,2014-05-21,6.2,21.3,2.8,WNW,15.0,14:50:00,9.8,94.0,WNW,2.0,1022.5,21.1,60.0,NW,7.0,1019.5,26.0,17.0,12.0,8.0,2.0,1.0
140,2014-05-22,9.7,23.4,0.0,NW,39.0,11:09:00,17.5,70.0,NNW,7.0,1015.8,20.6,59.0,WNW,9.0,1013.5,26.0,18.0,16.0,3.0,2.0,1.0
141,2014-05-23,14.9,18.8,2.2,W,35.0,13:18:00,15.8,93.0,WNW,13.0,1013.5,17.8,68.0,WSW,24.0,1011.9,26.0,8.0,16.0,5.0,1.0,2.0
142,2014-05-24,8.5,17.3,0.2,W,24.0,14:37:00,12.4,94.0,SW,7.0,1017.0,15.7,67.0,SW,7.0,1014.8,26.0,7.0,15.0,7.0,1.0,1.0
143,2014-05-25,10.0,20.5,0.8,WNW,30.0,12:33:00,14.2,94.0,NNE,4.0,1015.0,19.2,67.0,NW,15.0,1015.3,26.0,10.0,8.0,9.0,1.0,2.0
144,2014-05-26,8.6,20.4,0.0,NNE,31.0,23:23:00,12.3,95.0,NE,6.0,1018.0,17.4,83.0,SE,4.0,1014.6,26.0,13.0,14.0,6.0,2.0,1.0
145,2014-05-27,12.3,20.4,0.4,NNW,50.0,04:56:00,16.8,92.0,NNW,13.0,1004.5,20.2,60.0,NW,15.0,1000.6,26.0,9.0,15.0,3.0,2.0,1.0
146,2014-05-28,10.9,17.1,1.2,WNW,50.0,12:53:00,14.5,87.0,NW,19.0,1009.7,14.8,88.0,WNW,15.0,1012.7,26.0,8.0,14.0,9.0,4.0,3.0
147,2014-05-29,10.4,16.2,0.4,WNW,15.0,03:05:00,11.8,93.0,WNW,2.0,1024.7,15.6,61.0,S,6.0,1024.2,26.0,21.0,10.0,12.0,1.0,5.0
148,2014-05-30,3.6,16.7,0.0,S,13.0,15:07:00,6.7,95.0,WNW,2.0,1027.2,15.2,69.0,S,9.0,1024.7,26.0,20.0,7.0,11.0,3.0,3.0
149,2014-05-31,6.8,16.0,0.0,S,19.0,23:28:00,10.9,95.0,Calm,0.0,1022.9,15.7,69.0,NW,6.0,1019.4,26.0,16.0,8.0,5.0,2.0,1.0
150,2014-06-01,10.9,16.7,1.4,SE,20.0,06:28:00,13.9,94.0,SW,4.0,1017.0,15.7,92.0,N,7.0,1016.3,26.0,11.0,13.0,7.0,5.0,2.0
151,2014-06-02,10.8,17.5,0.0,SW,17.0,20:28:00,12.6,95.0,WNW,2.0,1019.9,16.6,78.0,S,7.0,1017.9,26.0,11.0,14.0,3.0,1.0,1.0
152,2014-06-03,12.2,16.6,1.8,W,35.0,13:59:00,12.5,95.0,WNW,13.0,1017.9,16.1,79.0,W,19.0,1017.4,26.0,7.0,13.0,7.0,3.0,1.0
153,2014-06-04,8.7,16.7,0.0,WSW,22.0,16:28:00,11.7,93.0,ENE,6.0,1023.7,15.6,90.0,WNW,9.0,1022.9,26.0,10.0,13.0,9.0,3.0,3.0
154,2014-06-05,7.2,15.9,5.6,SW,20.0,15:38:00,9.1,95.0,WNW,11.0,1029.5,13.6,75.0,SSW,13.0,1029.1,26.0,10.0,12.0,6.0,1.0,2.0
155,2014-06-06,5.8,16.5,0.0,WNW,19.0,13:44:00,8.2,95.0,WNW,11.0,1031.9,14.8,82.0,WSW,11.0,1029.9,26.0,6.0,17.0,2.0,7.0,2.0
156,2014-06-07,8.2,16.3,0.0,SSW,31.0,14:20:00,12.9,95.0,W,6.0,1030.7,14.5,81.0,SSW,17.0,1029.2,26.0,10.0,23.0,3.0,1.0,2.0
157,2014-06-08,10.0,14.8,0.4,S,30.0,11:26:00,12.5,57.0,SSE,13.0,1033.3,13.8,59.0,SSE,15.0,1033.2,26.0,6.0,19.0,5.0,1.0,1.0
158,2014-06-09,2.8,15.4,0.2,ESE,19.0,11:07:00,8.3,94.0,Calm,0.0,1035.1,14.5,75.0,SE,9.0,1032.1,26.0,7.0,9.0,13.0,9.0,4.0
159,2014-06-10,7.9,15.4,0.0,NNE,15.0,15:15:00,8.1,94.0,N,6.0,1031.7,15.3,67.0,NNE,7.0,1027.6,26.0,18.0,14.0,10.0,1.0,5.0
160,2014-06-11,2.4,18.8,0.0,NW,30.0,15:18:00,8.2,95.0,NNE,7.0,1024.3,18.2,55.0,NNW,15.0,1020.1,26.0,19.0,9.0,8.0,2.0,1.0
161,2014-06-12,8.2,14.6,0.0,NNE,26.0,12:21:00,11.3,92.0,NNE,9.0,1017.2,14.3,77.0,NE,13.0,1014.2,26.0,8.0,12.0,9.0,2.0,3.0
162,2014-06-13,10.8,17.8,7.8,NE,33.0,02:09:00,12.7,94.0,NNE,6.0,1012.5,16.7,73.0,E,6.0,1010.0,26.0,14.0,20.0,4.0,2.0,2.0
163,2014-06-14,7.7,13.6,0.0,S,37.0,17:23:00,8.4,95.0,WNW,11.0,1015.2,13.1,95.0,S,22.0,1015.4,26.0,8.0,18.0,2.0,3.0,2.0
164,2014-06-15,8.4,14.8,20.6,SSW,31.0,12:07:00,10.6,94.0,WSW,13.0,1019.7,13.5,71.0,WSW,9.0,1018.8,26.0,6.0,19.0,4.0,2.0,2.0
165,2014-06-16,7.8,15.9,1.2,NW,44.0,12:37:00,11.0,93.0,NW,13.0,1017.9,14.4,72.0,W,24.0,1017.9,26.0,9.0,17.0,4.0,6.0,2.0
166,2014-06-17,8.4,15.9,0.0,W,28.0,13:28:00,9.1,93.0,NW,9.0,1028.9,14.6,75.0,SW,11.0,1029.2,26.0,10.0,14.0,10.0,1.0,2.0
167,2014-06-18,9.1,14.4,0.0,WNW,17.0,13:05:00,11.8,78.0,NW,9.0,1031.7,14.2,57.0,Calm,0.0,1029.3,26.0,17.0,11.0,9.0,2.0,1.0
168,2014-06-19,7.0,13.7,0.0,N,31.0,20:00:00,8.0,91.0,N,9.0,1024.7,12.6,66.0,N,11.0,1019.2,26.0,12.0,11.0,8.0,1.0,1.0
169,2014-06-20,5.7,16.7,0.0,NNW,37.0,12:29:00,11.3,77.0,N,9.0,1013.3,16.0,55.0,N,13.0,1010.6,26.0,13.0,10.0,6.0,1.0,2.0
170,2014-06-21,10.7,16.5,0.0,NNE,17.0,03:17:00,12.2,93.0,N,7.0,1016.7,15.1,75.0,N,4.0,1017.2,26.0,8.0,14.0,5.0,2.0,3.0
171,2014-06-22,4.3,15.5,3.2,NNE,37.0,23:54:00,8.0,95.0,N,2.0,1021.8,14.9,68.0,N,17.0,1017.1,26.0,7.0,22.0,2.0,2.0,2.0
172,2014-06-23,8.1,15.2,0.0,NW,63.0,14:48:00,13.8,68.0,N,20.0,1000.3,10.9,76.0,W,31.0,997.0,26.0,10.0,21.0,2.0,2.0,2.0
173,2014-06-24,6.4,14.1,7.0,W,83.0,10:47:00,9.0,92.0,NW,30.0,991.3,13.6,61.0,WSW,31.0,1001.8,26.0,10.0,20.0,3.0,2.0,2.0
174,2014-06-25,9.0,15.3,5.8,NW,63.0,22:38:00,9.9,92.0,WNW,19.0,1010.9,14.7,71.0,WNW,19.0,1011.1,26.0,11.0,21.0,6.0,2.0,2.0
175,2014-06-26,9.9,14.6,1.6,NW,63.0,03:38:00,11.2,75.0,WNW,24.0,1014.9,13.1,71.0,W,19.0,1015.8,26.0,18.0,16.0,4.0,1.0,1.0
176,2014-06-27,7.0,15.2,1.0,N,61.0,20:33:00,12.5,66.0,N,26.0,1009.4,14.3,57.0,NNE,28.0,1002.8,26.0,11.0,23.0,1.0,1.0,2.0
177,2014-06-28,9.5,13.2,0.4,NW,61.0,16:38:00,9.9,79.0,N,15.0,994.7,12.4,69.0,NNW,22.0,990.7,26.0,5.0,22.0,1.0,2.0,2.0
178,2014-06-29,8.1,12.4,3.2,WNW,52.0,03:36:00,9.6,92.0,WNW,20.0,1001.9,10.7,83.0,WSW,13.0,1006.3,26.0,7.0,17.0,3.0,2.0,2.0
179,2014-06-30,5.7,13.4,8.4,WNW,41.0,12:17:00,6.8,92.0,NW,15.0,1017.1,12.4,85.0,W,15.0,1017.4,26.0,8.0,16.0,3.0,2.0,2.0
180,2014-07-01,6.8,12.5,0.0,WNW,31.0,13:53:00,9.4,92.0,WNW,13.0,1027.5,12.1,89.0,WNW,17.0,1027.4,24.0,12.0,17.0,6.0,2.0,2.0
181,2014-07-02,9.3,15.2,0.0,NW,26.0,14:49:00,10.6,81.0,NW,9.0,1029.6,14.5,66.0,NW,17.0,1026.6,24.0,13.0,17.0,8.0,2.0,1.0
182,2014-07-03,5.5,15.8,0.0,NNW,30.0,12:51:00,8.4,93.0,Calm,0.0,1024.4,14.9,54.0,NNW,19.0,1019.8,24.0,18.0,18.0,4.0,1.0,2.0
183,2014-07-04,7.3,14.4,0.0,NNW,48.0,12:49:00,9.6,74.0,N,19.0,1013.9,13.8,61.0,NNW,24.0,1010.2,24.0,14.0,20.0,1.0,2.0,2.0
184,2014-07-05,9.5,14.6,0.0,W,50.0,14:14:00,10.9,92.0,NW,20.0,1011.2,14.4,68.0,W,30.0,1010.7,24.0,6.0,19.0,3.0,1.0,2.0
185,2014-07-06,8.9,13.7,0.4,W,39.0,04:24:00,9.5,92.0,WNW,19.0,1014.4,12.9,81.0,W,15.0,1014.1,24.0,5.0,16.0,6.0,1.0,2.0
186,2014-07-07,7.0,15.2,2.0,NW,37.0,14:38:00,8.7,93.0,NNW,6.0,1016.3,12.9,62.0,NW,24.0,1013.1,24.0,6.0,17.0,3.0,5.0,2.0
187,2014-07-08,8.7,16.7,0.0,NNE,50.0,21:41:00,10.4,78.0,NNE,15.0,1009.2,15.5,48.0,N,22.0,1004.1,24.0,8.0,16.0,5.0,1.0,2.0
188,2014-07-09,8.4,9.6,1.0,NNE,43.0,00:52:00,8.5,90.0,NNE,15.0,997.0,8.8,93.0,WNW,13.0,996.0,24.0,6.0,18.0,2.0,2.0,2.0
189,2014-07-10,6.8,15.2,7.2,WNW,46.0,09:14:00,9.1,92.0,WNW,28.0,1004.9,14.2,77.0,W,20.0,1007.8,24.0,8.0,19.0,5.0,1.0,2.0
190,2014-07-11,7.9,15.4,0.6,NNW,48.0,12:41:00,9.9,83.0,N,11.0,1015.0,14.3,63.0,NW,22.0,1012.5,24.0,10.0,21.0,2.0,3.0,2.0
191,2014-07-12,5.8,11.9,1.6,SW,50.0,08:21:00,7.1,78.0,W,15.0,1021.6,10.6,68.0,SSW,17.0,1024.0,24.0,7.0,18.0,2.0,5.0,2.0
192,2014-07-13,4.1,13.6,1.4,WSW,30.0,12:44:00,6.7,92.0,WNW,13.0,1031.4,11.9,76.0,W,15.0,1031.2,24.0,7.0,14.0,10.0,3.0,2.0
193,2014-07-14,5.7,12.1,0.2,NE,19.0,19:42:00,7.1,95.0,WNW,9.0,1032.6,10.7,84.0,NE,7.0,1028.4,24.0,8.0,11.0,6.0,4.0,1.0
194,2014-07-15,7.1,11.7,0.0,N,30.0,14:21:00,9.3,81.0,NNE,13.0,1018.6,11.6,71.0,N,15.0,1012.6,24.0,6.0,17.0,6.0,2.0,2.0
195,2014-07-16,8.8,15.1,3.0,N,44.0,22:36:00,10.5,88.0,N,7.0,1010.3,14.7,57.0,NNW,22.0,1008.3,24.0,9.0,22.0,2.0,2.0,2.0
196,2014-07-17,8.1,10.2,0.0,NW,59.0,11:18:00,8.6,66.0,WNW,17.0,1007.9,10.1,64.0,WNW,30.0,1007.5,24.0,10.0,20.0,4.0,4.0,2.0
197,2014-07-18,5.3,12.2,4.4,SW,52.0,13:44:00,8.2,80.0,WSW,11.0,1022.6,11.5,69.0,SW,26.0,1024.5,24.0,10.0,19.0,6.0,4.0,3.0
198,2014-07-19,7.0,12.4,3.4,SSW,22.0,13:58:00,8.7,93.0,WSW,7.0,1029.8,11.9,70.0,W,7.0,1029.5,24.0,9.0,17.0,6.0,4.0,2.0
199,2014-07-20,6.1,13.7,0.2,NNW,17.0,12:24:00,7.7,95.0,WNW,7.0,1028.7,12.5,73.0,N,2.0,1026.6,24.0,8.0,10.0,14.0,4.0,4.0
200,2014-07-21,4.3,12.6,0.0,ENE,11.0,11:47:00,5.5,94.0,WNW,2.0,1026.5,12.1,74.0,NE,4.0,1024.3,24.0,23.0,6.0,16.0,5.0,6.0
201,2014-07-22,0.9,11.5,0.0,NW,15.0,09:22:00,3.4,95.0,NW,11.0,1027.0,11.2,80.0,NE,7.0,1024.6,24.0,26.0,2.0,17.0,6.0,6.0
202,2014-07-23,2.5,9.3,0.0,NNE,15.0,09:06:00,6.8,95.0,NE,9.0,1023.9,7.6,95.0,Calm,0.0,1019.6,24.0,28.0,6.0,15.0,2.0,8.0
203,2014-07-24,3.1,12.9,0.2,ENE,26.0,14:53:00,9.1,94.0,NE,9.0,1016.3,12.7,76.0,ENE,15.0,1012.5,24.0,15.0,11.0,8.0,3.0,1.0
204,2014-07-25,9.1,15.7,0.8,NW,39.0,13:44:00,10.2,93.0,NNE,7.0,1014.9,15.1,70.0,NW,17.0,1014.9,24.0,10.0,18.0,2.0,2.0,1.0
205,2014-07-26,10.2,14.1,0.0,W,33.0,16:39:00,11.8,92.0,WNW,17.0,1022.5,12.8,92.0,W,20.0,1022.8,24.0,8.0,17.0,5.0,2.0,2.0
206,2014-07-27,5.2,16.2,0.2,WNW,39.0,13:08:00,8.7,93.0,N,6.0,1024.4,14.9,63.0,NNW,24.0,1019.9,24.0,7.0,17.0,5.0,2.0,2.0
207,2014-07-28,8.7,18.4,0.0,NW,54.0,16:27:00,11.4,68.0,NNE,11.0,1014.7,17.4,56.0,NW,26.0,1011.1,24.0,15.0,20.0,3.0,2.0,2.0
208,2014-07-29,11.3,17.4,0.0,NW,76.0,15:10:00,14.0,67.0,NNW,19.0,1007.2,16.2,65.0,NW,31.0,1004.9,24.0,23.0,20.0,5.0,2.0,2.0
209,2014-07-30,11.5,17.9,2.6,NNW,54.0,21:49:00,13.8,76.0,NNW,22.0,1011.3,16.4,77.0,NW,24.0,1008.7,24.0,8.0,23.0,2.0,2.0,2.0
210,2014-07-31,13.8,18.1,0.0,NNW,83.0,12:05:00,14.9,58.0,NNW,44.0,997.2,8.3,93.0,W,30.0,997.1,24.0,15.0,22.0,3.0,2.0,2.0
211,2014-08-01,5.5,10.6,9.6,NW,69.0,09:42:00,7.2,71.0,NW,39.0,1000.9,9.5,66.0,W,20.0,1009.4,20.5,7.0,20.0,6.0,2.0,3.0
212,2014-08-02,2.9,13.1,4.8,WSW,28.0,01:21:00,5.5,86.0,WNW,15.0,1029.4,12.4,53.0,SW,9.0,1030.6,20.5,14.0,21.0,8.0,1.0,4.0
213,2014-08-03,0.7,13.4,0.2,NW,31.0,13:36:00,4.5,73.0,Calm,0.0,1034.2,13.0,40.0,WNW,13.0,1031.8,20.5,12.0,18.0,7.0,2.0,2.0
214,2014-08-04,1.8,14.2,0.0,WNW,33.0,00:00:00,5.0,73.0,NW,11.0,1033.6,13.7,53.0,NW,17.0,1030.8,20.5,15.0,19.0,4.0,2.0,2.0
215,2014-08-05,4.9,15.3,0.0,WNW,41.0,00:08:00,10.2,80.0,WNW,17.0,1032.8,14.3,68.0,W,17.0,1031.7,20.5,10.0,18.0,5.0,2.0,1.0
216,2014-08-06,9.1,14.6,0.0,NW,44.0,10:19:00,11.5,79.0,NW,15.0,1031.2,14.3,69.0,NW,22.0,1027.4,20.5,8.0,19.0,5.0,2.0,2.0
217,2014-08-07,9.9,12.4,0.0,WNW,41.0,01:28:00,10.8,93.0,WSW,9.0,1030.8,11.9,92.0,NE,7.0,1029.3,20.5,8.0,16.0,12.0,2.0,2.0
218,2014-08-08,9.7,15.1,4.2,WNW,28.0,11:58:00,11.2,93.0,WNW,11.0,1030.7,14.0,53.0,WNW,15.0,1028.8,20.5,15.0,16.0,8.0,1.0,4.0
219,2014-08-09,2.8,16.3,0.0,NNW,33.0,11:31:00,11.4,75.0,NE,7.0,1026.2,15.8,45.0,NW,17.0,1022.4,20.5,12.0,20.0,2.0,2.0,1.0
220,2014-08-10,7.7,12.6,0.0,SSW,44.0,15:27:00,8.9,85.0,W,11.0,1024.4,11.0,72.0,WSW,13.0,1024.9,20.5,9.0,20.0,6.0,2.0,1.0
221,2014-08-11,4.8,11.6,1.4,SSW,33.0,10:56:00,7.5,82.0,SSE,9.0,1031.0,11.3,61.0,SSE,13.0,1030.7,20.5,12.0,18.0,8.0,2.0,1.0
222,2014-08-12,5.2,12.1,6.0,S,33.0,13:33:00,7.7,94.0,NW,7.0,1034.1,11.8,69.0,SSE,17.0,1033.7,20.5,8.0,18.0,8.0,4.0,1.0
223,2014-08-13,6.8,12.6,2.0,S,28.0,13:58:00,9.9,78.0,W,6.0,1036.7,11.6,93.0,SSW,11.0,1035.3,20.5,15.0,19.0,11.0,2.0,2.0
224,2014-08-14,9.4,12.8,0.2,S,13.0,03:25:00,10.7,92.0,SW,4.0,1036.1,12.4,68.0,NNE,7.0,1034.1,20.5,21.0,20.0,14.0,2.0,5.0
225,2014-08-15,1.5,15.7,0.0,WSW,20.0,13:44:00,6.6,96.0,NW,4.0,1030.5,15.2,56.0,SW,9.0,1025.5,20.5,29.0,20.0,10.0,2.0,3.0
226,2014-08-16,3.9,13.3,0.0,SE,19.0,15:14:00,8.0,96.0,Calm,0.0,1023.9,12.7,65.0,SE,11.0,1021.1,20.5,21.0,20.0,9.0,2.0,4.0
227,2014-08-17,4.1,14.4,0.0,S,35.0,14:28:00,9.9,95.0,SE,7.0,1019.1,12.6,74.0,S,19.0,1017.5,20.5,20.0,20.0,2.0,2.0,1.0
228,2014-08-18,6.2,12.5,0.0,SSE,35.0,08:42:00,11.5,78.0,S,20.0,1021.7,12.4,78.0,SSE,13.0,1021.0,20.5,9.0,20.0,3.0,2.0,1.0
229,2014-08-19,9.5,13.3,1.4,S,24.0,13:41:00,11.5,77.0,SSE,11.0,1025.2,12.2,61.0,S,15.0,1024.3,20.5,7.0,23.0,10.0,2.0,2.0
230,2014-08-20,8.0,13.1,0.2,S,22.0,14:48:00,10.1,93.0,Calm,0.0,1027.4,11.8,65.0,S,17.0,1026.8,20.5,11.0,13.0,13.0,2.0,3.0
231,2014-08-21,3.3,15.0,0.0,NE,15.0,12:40:00,9.0,95.0,Calm,0.0,1029.6,13.8,70.0,ESE,4.0,1027.2,20.5,25.0,12.0,13.0,2.0,5.0
232,2014-08-22,3.7,18.7,0.0,ENE,17.0,15:01:00,10.3,94.0,NNE,7.0,1031.1,18.5,46.0,ENE,9.0,1027.7,20.5,28.0,20.0,5.0,2.0,1.0
233,2014-08-23,5.4,19.2,0.0,NW,43.0,20:11:00,11.4,78.0,NE,13.0,1028.4,17.9,60.0,NE,19.0,1023.4,20.5,11.0,19.0,1.0,2.0,1.0
234,2014-08-24,9.3,13.7,15.0,NW,44.0,17:28:00,12.0,83.0,NW,19.0,1026.1,12.9,65.0,NW,19.0,1025.1,20.5,10.0,21.0,3.0,1.0,1.0
235,2014-08-25,9.8,14.7,1.0,SSE,33.0,09:48:00,12.6,94.0,S,19.0,1026.2,13.7,78.0,SSE,22.0,1027.2,20.5,9.0,19.0,9.0,3.0,2.0
236,2014-08-26,6.5,16.9,0.2,SSE,26.0,15:27:00,12.4,95.0,SSE,9.0,1028.9,15.3,88.0,S,17.0,1026.2,20.5,13.0,17.0,7.0,5.0,1.0
237,2014-08-27,8.3,18.6,0.0,S,22.0,15:30:00,9.1,95.0,NNW,7.0,1028.5,16.0,87.0,S,17.0,1027.2,20.5,15.0,15.0,12.0,2.0,2.0
238,2014-08-28,7.5,19.5,0.0,SSW,19.0,17:26:00,7.9,95.0,NNE,6.0,1029.8,18.2,54.0,N,7.0,1026.7,20.5,20.0,19.0,10.0,4.0,2.0
239,2014-08-29,5.3,15.7,0.0,S,20.0,15:54:00,9.3,95.0,WNW,7.0,1030.2,14.1,82.0,E,6.0,1028.0,20.5,22.0,22.0,13.0,4.0,3.0
240,2014-08-30,5.6,18.9,0.0,NNE,17.0,10:06:00,10.6,95.0,NNE,7.0,1026.2,18.3,63.0,N,4.0,1021.3,20.5,22.0,23.0,7.0,1.0,4.0
241,2014-08-31,6.2,22.4,0.0,N,39.0,14:37:00,13.9,80.0,NE,11.0,1017.7,21.0,38.0,N,22.0,1012.8,20.5,18.0,18.0,8.0,5.0,1.0
242,2014-09-01,11.1,13.8,0.4,N,41.0,01:05:00,11.2,92.0,NW,11.0,1008.7,13.2,93.0,WNW,6.0,1008.2,21.0,12.0,22.0,5.0,2.0,1.0
243,2014-09-02,7.0,14.3,3.4,S,48.0,09:49:00,10.5,92.0,WSW,11.0,1018.8,13.5,60.0,S,30.0,1020.5,21.0,12.0,24.0,7.0,1.0,2.0
244,2014-09-03,6.8,14.2,2.2,S,28.0,10:20:00,11.7,59.0,SSW,15.0,1023.9,12.9,52.0,SSW,7.0,1021.1,21.0,15.0,20.0,10.0,2.0,2.0
245,2014-09-04,4.0,14.9,0.8,SSE,26.0,14:58:00,10.1,94.0,WNW,2.0,1021.3,13.6,66.0,SSE,15.0,1020.2,21.0,16.0,21.0,10.0,2.0,2.0
246,2014-09-05,2.9,15.7,0.2,SSE,22.0,14:55:00,8.5,94.0,NW,6.0,1026.3,14.8,62.0,S,15.0,1025.4,21.0,20.0,21.0,9.0,3.0,2.0
247,2014-09-06,3.4,16.7,0.0,SSE,17.0,17:04:00,10.0,95.0,NW,2.0,1030.9,15.9,67.0,SE,9.0,1028.0,21.0,17.0,22.0,6.0,2.0,2.0
248,2014-09-07,4.8,20.7,0.0,NNE,26.0,19:31:00,10.0,95.0,NE,6.0,1029.4,20.4,40.0,N,15.0,1024.5,21.0,10.0,23.0,3.0,2.0,1.0
249,2014-09-08,9.7,21.4,0.0,N,50.0,12:49:00,14.5,70.0,NNE,17.0,1020.4,20.0,48.0,N,26.0,1013.0,21.0,14.0,21.0,4.0,3.0,1.0
250,2014-09-09,14.1,19.8,0.4,N,59.0,03:06:00,17.9,63.0,N,20.0,1003.9,18.9,63.0,W,17.0,1001.5,21.0,17.0,21.0,4.0,1.0,1.0
251,2014-09-10,8.5,18.4,1.0,NW,44.0,14:52:00,12.9,75.0,WNW,19.0,1010.5,17.0,53.0,WNW,30.0,1009.9,21.0,21.0,22.0,2.0,2.0,1.0
252,2014-09-11,10.2,15.5,0.6,NW,50.0,01:30:00,12.3,77.0,W,22.0,1015.8,14.2,51.0,WSW,24.0,1018.2,21.0,15.0,21.0,7.0,2.0,3.0
253,2014-09-12,4.1,15.3,0.0,NW,22.0,10:35:00,8.4,88.0,WNW,11.0,1026.9,13.9,61.0,S,9.0,1026.2,21.0,25.0,24.0,7.0,1.0,3.0
254,2014-09-13,4.8,17.6,0.0,W,28.0,14:18:00,12.0,73.0,NW,6.0,1026.1,16.6,54.0,W,13.0,1022.5,21.0,15.0,23.0,3.0,3.0,1.0
255,2014-09-14,5.9,19.0,0.0,S,30.0,15:52:00,11.7,76.0,NW,6.0,1021.9,15.4,58.0,S,20.0,1018.8,21.0,12.0,18.0,7.0,2.0,1.0
256,2014-09-15,8.6,15.1,1.4,SE,26.0,13:34:00,12.0,95.0,E,6.0,1016.6,13.8,92.0,SSE,13.0,1011.0,21.0,13.0,19.0,6.0,8.0,1.0
257,2014-09-16,10.4,15.7,0.0,SSW,46.0,13:08:00,13.4,93.0,WSW,13.0,1010.1,14.2,78.0,SSW,20.0,1010.6,21.0,16.0,21.0,2.0,2.0,1.0
258,2014-09-17,8.1,15.0,0.2,WSW,61.0,12:37:00,11.3,83.0,WNW,26.0,1013.5,12.7,61.0,WSW,28.0,1014.9,21.0,11.0,21.0,4.0,3.0,1.0
259,2014-09-18,5.6,14.8,1.0,SSW,41.0,11:08:00,11.1,76.0,W,15.0,1022.7,13.6,55.0,SSW,22.0,1022.7,21.0,14.0,19.0,4.0,6.0,1.0
260,2014-09-19,5.6,15.8,0.0,S,30.0,15:26:00,11.2,83.0,NW,15.0,1025.3,14.7,66.0,S,11.0,1023.8,21.0,13.0,22.0,2.0,5.0,1.0
261,2014-09-20,8.8,15.9,0.0,SSE,33.0,14:08:00,12.6,73.0,SW,11.0,1028.4,14.9,60.0,S,22.0,1027.8,21.0,8.0,23.0,7.0,2.0,1.0
262,2014-09-21,6.6,16.5,0.0,SE,24.0,10:53:00,14.4,60.0,SE,6.0,1032.0,15.8,56.0,SE,11.0,1030.0,21.0,8.0,24.0,11.0,1.0,2.0
263,2014-09-22,2.7,22.4,0.0,SE,20.0,15:50:00,12.4,78.0,NNE,9.0,1029.6,21.7,41.0,SE,6.0,1025.5,21.0,15.0,28.0,11.0,2.0,2.0
264,2014-09-23,4.7,26.7,0.0,NW,37.0,13:38:00,15.8,66.0,NE,9.0,1026.2,25.1,28.0,NE,7.0,1021.7,21.0,21.0,23.0,7.0,3.0,1.0
265,2014-09-24,15.4,23.9,0.0,SSW,28.0,16:02:00,18.4,53.0,Calm,0.0,1016.5,19.7,53.0,SSE,13.0,1012.5,21.0,15.0,21.0,4.0,3.0,1.0
266,2014-09-25,12.6,15.7,3.2,SW,37.0,10:14:00,13.9,93.0,SSW,20.0,1017.6,13.8,77.0,S,17.0,1018.1,21.0,7.0,20.0,6.0,1.0,2.0
267,2014-09-26,8.6,18.9,0.0,WSW,28.0,09:06:00,13.4,92.0,W,17.0,1020.0,17.7,58.0,SSE,7.0,1018.1,21.0,13.0,24.0,4.0,2.0,2.0
268,2014-09-27,8.7,24.6,0.0,NW,39.0,14:45:00,16.0,73.0,N,11.0,1019.8,23.5,40.0,WNW,22.0,1015.5,21.0,10.0,32.0,2.0,2.0,1.0
